Id,Prediction
51833,4045127.26823
51834,4275192.02618
51835,3507797.0722
51836,3788429.08265
51837,3484816.9182
51838,4465193.12521
51839,4188927.51244
51840,4293967.897
51841,4344548.6205
51842,4051199.5028
51843,4114483.86254
51844,3495093.43596
51845,3924482.76351
51846,3453505.20337
51847,4045127.26823
51848,4115366.63494
51849,4039835.46317
51850,4430813.13424
51851,4329599.77952
51852,4391632.24772
51853,4391632.24772
51854,3409285.74643
51855,4357252.25675
51856,4281264.26075
51857,4086462.26617
51858,4115366.63494
51859,3848951.59174
51860,4367528.7745
51861,4391632.24772
51862,4465193.12521
51863,4465193.12521
51864,4080103.87157
51865,4045127.26823
51866,4357252.25675
51867,4391632.24772
51868,4465193.12521
51869,4378928.61147
51870,3345564.3349
51871,4166368.38532
51872,4344548.6205
51873,4201631.14868
51874,3644642.30944
51875,5082659.2375
51876,3419125.21239
51877,4052082.2752
51878,3421532.55846
51879,4989601.77234
51880,3883331.58272
51881,4465193.12521
51882,4465193.12521
51883,4269017.44873
51884,4430813.13424
51885,4104335.91712
51886,3605461.42292
51887,3484816.9182
51888,3181327.35527
51889,4270987.743
51890,4104335.91712
51891,4887571.08289
51892,4311493.89564
51893,4091665.55941
51894,4200748.37629
51895,4403160.65702
51896,4465193.12521
51897,3482846.62393
51898,4465193.12521
51899,4303397.4397
51900,3942922.60831
51901,4293967.897
51902,4074215.45414
51903,4850550.98969
51904,3517226.6149
51905,4039835.46317
51906,4430813.13424
51907,4357252.25675
51908,4188927.51244
51909,4465193.12521
51910,4115366.63494
51911,4771065.42368
51912,3189497.50623
51913,4430813.13424
51914,3558377.7957
51915,4357252.25675
51916,4764817.44597
51917,4236011.13966
51918,4223307.50341
51919,4305367.73397
51920,3631925.20219
51921,4270987.743
51922,4113396.34067
51923,4142011.67745
51924,4810194.87622
51925,4189458.48246
51926,3644642.30944
51927,3414577.55149
51928,4185404.63781
51929,4113396.34067
51930,4391632.24772
51931,4039835.46317
51932,4052082.2752
51933,4236011.13966
51934,4176391.66842
51935,4200748.37629
51936,4223307.50341
51937,3924482.76351
51938,5238280.34556
51939,4172726.77991
51940,4229836.56221
51941,4391632.24772
51942,3986390.56939
51943,4293967.897
51944,4465193.12521
51945,3421532.55846
51946,4201631.14868
51947,4465193.12521
51948,4004572.6998
51949,4270987.743
51950,5164719.46806
51951,4242083.37423
51952,3848951.59174
51953,4367528.7745
51954,3421532.55846
51955,4391632.24772
51956,4115366.63494
51957,4211907.66644
51958,3947462.91751
51959,4391632.24772
51960,4229836.56221
51961,4236011.13966
51962,4039835.46317
51963,4391632.24772
51964,4004572.6998
51965,4188927.51244
51966,3484816.9182
51967,3218401.875
51968,4084054.9201
51969,4185404.63781
51970,4407112.05871
51971,4172726.77991
51972,4973835.59663
51973,4309572.01715
51974,3976114.05164
51975,3484816.9182
51976,4275192.02618
51977,4010494.04261
51978,4391632.24772
51979,4305367.73397
51980,4205296.03719
51981,4269017.44873
51982,5082659.2375
51983,3644642.30944
51984,4200748.37629
51985,4045127.26823
51986,3679022.30041
51987,3558377.7957
51988,3484816.9182
51989,4115366.63494
51990,4465193.12521
51991,4074215.45414
51992,4201631.14868
51993,4465193.12521
51994,4351590.60704
51995,4115366.63494
51996,4025113.38992
51997,4039835.46317
51998,4039835.46317
51999,4391632.24772
52000,3482846.62393
52001,4764817.44597
52002,5164719.46806
52003,4200748.37629
52004,3776614.30864
52005,4430813.13424
52006,4884930.98066
52007,4357252.25675
52008,5238280.34556
52009,4430813.13424
52010,4080634.84159
52011,4131735.1597
52012,4275192.02618
52013,3351204.67994
52014,4430813.13424
52015,4915754.53014
52016,3293933.04677
52017,4465193.12521
52018,4973835.59663
52019,3282279.97515
52020,4038952.69078
52021,4391632.24772
52022,3380197.56052
52023,4357252.25675
52024,4149746.62591
52025,4293967.897
52026,3644642.30944
52027,4391632.24772
52028,4344548.6205
52029,4275192.02618
52030,4333551.18122
52031,4344548.6205
52032,4391632.24772
52033,4465193.12521
52034,3721945.82046
52035,3345564.3349
52036,4223307.50341
52037,3975231.27924
52038,4029633.09122
52039,4038952.69078
52040,3680201.84948
52041,3756325.81143
52042,5164719.46806
52043,4039835.46317
52044,3811533.5458
52045,3293933.04677
52046,5238280.34556
52047,4305367.73397
52048,4465193.12521
52049,3947209.68286
52050,3558377.7957
52051,3282279.97515
52052,4430813.13424
52053,3484816.9182
52054,4113396.34067
52055,3484816.9182
52056,4430813.13424
52057,3754505.0564
52058,4111843.76031
52059,4201631.14868
52060,4391632.24772
52061,4391632.24772
52062,4465193.12521
52063,4200748.37629
52064,4309572.01715
52065,4010747.27726
52066,4239676.02817
52067,4080103.87157
52068,4333551.18122
52069,4200748.37629
52070,4236011.13966
52071,4465193.12521
52072,3864553.04461
52073,4391632.24772
52074,4147776.33164
52075,4270987.743
52076,4223307.50341
52077,4391632.24772
52078,5130339.47709
52079,4345079.59052
52080,3519196.90917
52081,3924482.76351
52082,4357252.25675
52083,4039835.46317
52084,4269017.44873
52085,4045127.26823
52086,4391632.24772
52087,4391632.24772
52088,5238280.34556
52089,4038952.69078
52090,4115366.63494
52091,3920959.88888
52092,4270987.743
52093,4465193.12521
52094,3571081.43195
52095,4407112.05871
52096,3484816.9182
52097,4558754.45235
52098,4465193.12521
52099,4275192.02618
52100,4137464.01654
52101,4039835.46317
52102,4236011.13966
52103,4465193.12521
52104,3785230.18021
52105,4403160.65702
52106,4391632.24772
52107,3154680.46347
52108,4391632.24772
52109,3419562.26419
52110,4309572.01715
52111,4138346.78894
52112,4200748.37629
52113,3409285.74643
52114,4465193.12521
52115,4391632.24772
52116,4847302.67449
52117,4149746.62591
52118,3967154.65386
52119,4465193.12521
52120,4236011.13966
52121,5238280.34556
52122,4391632.24772
52123,4147776.33164
52124,4195456.57123
52125,4465193.12521
52126,4080103.87157
52127,4430813.13424
52128,3293933.04677
52129,3419562.26419
52130,4805797.21703
52131,4575055.87217
52132,4039835.46317
52133,4236011.13966
52134,3848951.59174
52135,4270987.743
52136,4465193.12521
52137,3558377.7957
52138,4391632.24772
52139,3558377.7957
52140,4407112.05871
52141,4188927.51244
52142,4153284.78086
52143,3409285.74643
52144,4275192.02618
52145,4357252.25675
52146,4205296.03719
52147,4188927.51244
52148,4108034.08417
52149,4080103.87157
52150,4391632.24772
52151,3482846.62393
52152,4201631.14868
52153,4049674.92913
52154,4309572.01715
52155,3861198.40377
52156,4830372.78879
52157,4115366.63494
52158,4149746.62591
52159,4115366.63494
52160,3883331.58272
52161,4200748.37629
52162,4270987.743
52163,4188927.51244
52164,4391632.24772
52165,3924482.76351
52166,3484816.9182
52167,4188927.51244
52168,4201631.14868
52169,4200748.37629
52170,4344548.6205
52171,4344548.6205
52172,4465193.12521
52173,4378928.61147
52174,3958862.75448
52175,4357252.25675
52176,4086462.26617
52177,3484816.9182
52178,3558377.7957
52179,5130339.47709
52180,4357252.25675
52181,4465193.12521
52182,4465193.12521
52183,4210936.38223
52184,4430813.13424
52185,4131735.1597
52186,4166368.38532
52187,4115366.63494
52188,4465193.12521
52189,4010494.04261
52190,4391632.24772
52191,4010747.27726
52192,4131735.1597
52193,3884841.54181
52194,3862450.29532
52195,4195456.57123
52196,4465193.12521
52197,4074215.45414
52198,4345079.59052
52199,4391632.24772
52200,4172726.77991
52201,4378928.61147
52202,4080103.87157
52203,4465193.12521
52204,4305367.73397
52205,3154680.46347
52206,4391632.24772
52207,4236011.13966
52208,4006679.0666
52209,4115366.63494
52210,4430813.13424
52211,4270987.743
52212,5164719.46806
52213,4269017.44873
52214,4115366.63494
52215,4270987.743
52216,4195456.57123
52217,3605461.42292
52218,4391632.24772
52219,4203293.62511
52220,4465193.12521
52221,4205733.08899
52222,4430813.13424
52223,4391632.24772
52224,4430813.13424
52225,4305367.73397
52226,4138346.78894
52227,4764817.44597
52228,5203900.35459
52229,4961418.32509
52230,4270987.743
52231,4201631.14868
52232,4075343.03654
52233,4391632.24772
52234,4407112.05871
52235,4345079.59052
52236,3883331.58272
52237,5203900.35459
52238,3617041.79889
52239,4357252.25675
52240,3912829.69189
52241,4200748.37629
52242,4357252.25675
52243,3380197.56052
52244,4465193.12521
52245,4354445.17005
52246,4357252.25675
52247,4236011.13966
52248,4200748.37629
52249,4430813.13424
52250,3218401.875
52251,4344548.6205
52252,3346001.38669
52253,4391632.24772
52254,4200748.37629
52255,3868961.31184
52256,4200748.37629
52257,3975231.27924
52258,3848951.59174
52259,4147776.33164
52260,4357252.25675
52261,4200748.37629
52262,4200748.37629
52263,4200748.37629
52264,3218401.875
52265,4271518.71302
52266,4305367.73397
52267,4465193.12521
52268,4465193.12521
52269,4115366.63494
52270,4311493.89564
52271,4223307.50341
52272,4200748.37629
52273,4114483.86254
52274,4010494.04261
52275,4465193.12521
52276,3154680.46347
52277,4749201.27198
52278,4818214.48857
52279,4465193.12521
52280,4391632.24772
52281,3316659.96612
52282,4881374.53916
52283,4039835.46317
52284,4378928.61147
52285,4430813.13424
52286,4166368.38532
52287,4067020.26712
52288,4131735.1597
52289,4391632.24772
52290,3345564.3349
52291,4465193.12521
52292,3605461.42292
52293,4838378.32346
52294,5164719.46806
52295,4160023.14367
52296,4080103.87157
52297,4004572.6998
52298,4270987.743
52299,4465193.12521
52300,4391632.24772
52301,4391632.24772
52302,4045127.26823
52303,4201631.14868
52304,3571081.43195
52305,4465193.12521
52306,4200748.37629
52307,4200748.37629
52308,4038952.69078
52309,5164719.46806
52310,4195456.57123
52311,4270987.743
52312,4303397.4397
52313,3785667.232
52314,4649293.33658
52315,4269017.44873
52316,4702254.00775
52317,4391632.24772
52318,4344548.6205
52319,4676582.63795
52320,4113396.34067
52321,3644642.30944
52322,4010747.27726
52323,3571081.43195
52324,4200748.37629
52325,4200748.37629
52326,3345564.3349
52327,4344548.6205
52328,4973835.59663
52329,4270987.743
52330,3453505.20337
52331,3571081.43195
52332,3355840.85265
52333,4391632.24772
52334,4309572.01715
52335,4853191.09192
52336,4045127.26823
52337,4229836.56221
52338,4796696.17265
52339,4275192.02618
52340,4149746.62591
52341,4201631.14868
52342,4309572.01715
52343,3977802.99498
52344,4465193.12521
52345,3355840.85265
52346,3912829.69189
52347,4430813.13424
52348,4200748.37629
52349,4200748.37629
52350,4391632.24772
52351,4357252.25675
52352,4010747.27726
52353,4430813.13424
52354,4465193.12521
52355,4201631.14868
52356,4465193.12521
52357,4039835.46317
52358,4269017.44873
52359,3994807.13108
52360,4430813.13424
52361,4270987.743
52362,4045127.26823
52363,4465193.12521
52364,4357252.25675
52365,4004572.6998
52366,4275192.02618
52367,4391632.24772
52368,4236011.13966
52369,4391632.24772
52370,4391632.24772
52371,4465193.12521
52372,4391632.24772
52373,3912829.69189
52374,3484816.9182
52375,4029783.52975
52376,4391632.24772
52377,4131735.1597
52378,4391632.24772
52379,4430813.13424
52380,3883331.58272
52381,4068450.79995
52382,3909073.58736
52383,4211907.66644
52384,3484816.9182
52385,4045127.26823
52386,4309572.01715
52387,4344548.6205
52388,3390220.84362
52389,4010747.27726
52390,4200748.37629
52391,3484816.9182
52392,4045127.26823
52393,3571081.43195
52394,3484816.9182
52395,4465193.12521
52396,4188927.51244
52397,4039835.46317
52398,4391632.24772
52399,3482846.62393
52400,3924482.76351
52401,4344548.6205
52402,3883331.58272
52403,4357252.25675
52404,4465193.12521
52405,4113396.34067
52406,5238280.34556
52407,3976114.05164
52408,3355840.85265
52409,3644642.30944
52410,4102830.79092
52411,4357252.25675
52412,4045127.26823
52413,4465193.12521
52414,4166368.38532
52415,4465193.12521
52416,4465193.12521
52417,4113396.34067
52418,4357252.25675
52419,4357252.25675
52420,4305367.73397
52421,4115366.63494
52422,4080103.87157
52423,4039835.46317
52424,4045127.26823
52425,4465193.12521
52426,3976114.05164
52427,4391632.24772
52428,3991730.22562
52429,4357252.25675
52430,4391632.24772
52431,3345564.3349
52432,4115366.63494
52433,4391632.24772
52434,4188927.51244
52435,4195456.57123
52436,4309572.01715
52437,4132172.21149
52438,4357252.25675
52439,4391632.24772
52440,4391632.24772
52441,3211276.40852
52442,4270987.743
52443,4195456.57123
52444,4052451.39435
52445,4903933.66629
52446,4080103.87157
52447,4050111.98093
52448,4357252.25675
52449,4391632.24772
52450,4080103.87157
52451,3380197.56052
52452,3409285.74643
52453,5203900.35459
52454,3409285.74643
52455,4052613.24522
52456,3571081.43195
52457,4344548.6205
52458,5164719.46806
52459,4409671.67354
52460,4115366.63494
52461,4115366.63494
52462,4201631.14868
52463,3328313.03774
52464,4465193.12521
52465,4200748.37629
52466,3355840.85265
52467,3316659.96612
52468,4465193.12521
52469,5238280.34556
52470,3976551.10343
52471,3414577.55149
52472,4465193.12521
52473,4465193.12521
52474,4305367.73397
52475,4309572.01715
52476,3605461.42292
52477,3419562.26419
52478,4309572.01715
52479,4465193.12521
52480,3484816.9182
52481,3484816.9182
52482,3189060.45444
52483,4309447.708
52484,3355840.85265
52485,3189060.45444
52486,3941288.34006
52487,3976114.05164
52488,4086462.26617
52489,4465193.12521
52490,4201631.14868
52491,4357252.25675
52492,3484816.9182
52493,4201631.14868
52494,4115366.63494
52495,4113396.34067
52496,4465193.12521
52497,4115366.63494
52498,4357252.25675
52499,3283531.8667
52500,3877566.92852
52501,4053762.69381
52502,4039835.46317
52503,4465193.12521
52504,3443665.73741
52505,4430813.13424
52506,3815484.9475
52507,4200748.37629
52508,4303397.4397
52509,4465193.12521
52510,4115366.63494
52511,3976551.10343
52512,4391632.24772
52513,4344548.6205
52514,4309572.01715
52515,4200748.37629
52516,4113396.34067
52517,4275192.02618
52518,3154680.46347
52519,3484816.9182
52520,4166115.15067
52521,4430813.13424
52522,4004572.6998
52523,3679022.30041
52524,3495093.43596
52525,3571081.43195
52526,4039835.46317
52527,4465193.12521
52528,4201631.14868
52529,4465193.12521
52530,4309572.01715
52531,3100409.07311
52532,4149746.62591
52533,3571081.43195
52534,4344548.6205
52535,4166115.15067
52536,4357252.25675
52537,3293933.04677
52538,4143550.08219
52539,4465193.12521
52540,4185404.63781
52541,3345564.3349
52542,3615737.94067
52543,4465193.12521
52544,4309572.01715
52545,4357252.25675
52546,5238280.34556
52547,4246287.65741
52548,4329599.77952
52549,4167804.09401
52550,4115366.63494
52551,3883331.58272
52552,3293933.04677
52553,3581357.9497
52554,4357252.25675
52555,4275192.02618
52556,4539553.58357
52557,3963546.77838
52558,4115366.63494
52559,3976551.10343
52560,4465193.12521
52561,4813802.75171
52562,3370848.56511
52563,3644642.30944
52564,5044074.96335
52565,4465193.12521
52566,4391632.24772
52567,3218401.875
52568,4275192.02618
52569,4391632.24772
52570,4236011.13966
52571,4086462.26617
52572,4049674.92913
52573,4004572.6998
52574,4357252.25675
52575,3409285.74643
52576,4084054.9201
52577,3721945.82046
52578,4465193.12521
52579,4125643.15269
52580,4275192.02618
52581,3924482.76351
52582,4407112.05871
52583,3293933.04677
52584,4682160.80771
52585,4045127.26823
52586,4115366.63494
52587,4270987.743
52588,4465193.12521
52589,3924482.76351
52590,4465193.12521
52591,4391632.24772
52592,4357252.25675
52593,4465193.12521
52594,4391632.24772
52595,3599030.33267
52596,4465193.12521
52597,3976114.05164
52598,3877566.92852
52599,4409671.67354
52600,4391632.24772
52601,3345564.3349
52602,3772293.78779
52603,3409285.74643
52604,3091396.10372
52605,4391632.24772
52606,4295219.78855
52607,4309572.01715
52608,3252781.86598
52609,3848951.59174
52610,4391632.24772
52611,4430813.13424
52612,3958862.75448
52613,4188927.51244
52614,4378928.61147
52615,4305367.73397
52616,3495093.43596
52617,5205225.6207
52618,4275192.02618
52619,4275192.02618
52620,4344548.6205
52621,4086462.26617
52622,4039835.46317
52623,4357252.25675
52624,4236011.13966
52625,3848951.59174
52626,4465193.12521
52627,4391632.24772
52628,4200748.37629
52629,4270987.743
52630,4004572.6998
52631,4010494.04261
52632,4357252.25675
52633,4939455.60566
52634,4149746.62591
52635,4270987.743
52636,4407112.05871
52637,4229836.56221
52638,4465193.12521
52639,3644642.30944
52640,4465193.12521
52641,4039835.46317
52642,4357252.25675
52643,4270987.743
52644,4223307.50341
52645,4200748.37629
52646,4357252.25675
52647,4378928.61147
52648,4465193.12521
52649,4270987.743
52650,4465193.12521
52651,4309572.01715
52652,4049674.92913
52653,4188927.51244
52654,4391632.24772
52655,3924482.76351
52656,4114483.86254
52657,4084054.9201
52658,3230648.68703
52659,4166368.38532
52660,3991199.2556
52661,4205296.03719
52662,4270987.743
52663,4465193.12521
52664,4595896.29397
52665,4200748.37629
52666,4690237.43309
52667,4039835.46317
52668,4357252.25675
52669,4149746.62591
52670,3419125.21239
52671,4357252.25675
52672,4430813.13424
52673,4127323.57131
52674,3409285.74643
52675,4465193.12521
52676,3519196.90917
52677,3883331.58272
52678,4200748.37629
52679,4391632.24772
52680,4195456.57123
52681,4115366.63494
52682,4195456.57123
52683,5238280.34556
52684,3679022.30041
52685,3482846.62393
52686,4269017.44873
52687,4200748.37629
52688,4195456.57123
52689,3877566.92852
52690,4223307.50341
52691,4309572.01715
52692,4465193.12521
52693,4200748.37629
52694,3592757.78667
52695,4115366.63494
52696,4430813.13424
52697,3218401.875
52698,3861198.40377
52699,4269017.44873
52700,3345564.3349
52701,4853722.06194
52702,4049674.92913
52703,4229836.56221
52704,3679022.30041
52705,4344548.6205
52706,4391632.24772
52707,4430813.13424
52708,4465193.12521
52709,3924482.76351
52710,3154680.46347
52711,4200748.37629
52712,4269017.44873
52713,4275192.02618
52714,4407112.05871
52715,3785230.18021
52716,4357252.25675
52717,4270987.743
52718,3399233.81301
52719,4147776.33164
52720,4357252.25675
52721,4357252.25675
52722,4467115.0037
52723,4201631.14868
52724,4378928.61147
52725,4357252.25675
52726,4401908.76547
52727,4151024.64684
52728,4039835.46317
52729,4305367.73397
52730,4465193.12521
52731,4188927.51244
52732,4344548.6205
52733,4430813.13424
52734,4270987.743
52735,4367528.7745
52736,3419125.21239
52737,3987642.46094
52738,4329599.77952
52739,3293933.04677
52740,4166368.38532
52741,4347639.20535
52742,4465193.12521
52743,5174995.98582
52744,4430813.13424
52745,3571081.43195
52746,4246287.65741
52747,4269017.44873
52748,3125776.09469
52749,4147776.33164
52750,4201631.14868
52751,4255933.84428
52752,3959887.54076
52753,4430813.13424
52754,4344548.6205
52755,4378928.61147
52756,4039835.46317
52757,3976114.05164
52758,4275192.02618
52759,4465193.12521
52760,5164719.46806
52761,3421532.55846
52762,4166368.38532
52763,4039835.46317
52764,4309572.01715
52765,4973835.59663
52766,4391632.24772
52767,4309572.01715
52768,4269017.44873
52769,4391632.24772
52770,4275192.02618
52771,4540675.8812
52772,3293933.04677
52773,4049674.92913
52774,3915668.08383
52775,4465193.12521
52776,3956222.65225
52777,4236011.13966
52778,3947209.68286
52779,3345564.3349
52780,4200748.37629
52781,4213159.55799
52782,4270987.743
52783,4050111.98093
52784,4039835.46317
52785,4200748.37629
52786,4391632.24772
52787,4200748.37629
52788,4223307.50341
52789,3409285.74643
52790,3409285.74643
52791,4195456.57123
52792,4147776.33164
52793,4239676.02817
52794,4200748.37629
52795,4115366.63494
52796,4357252.25675
52797,3940851.28827
52798,4465193.12521
52799,4039835.46317
52800,3912829.69189
52801,4115366.63494
52802,3947209.68286
52803,4430813.13424
52804,4357252.25675
52805,4080634.84159
52806,4269017.44873
52807,4166115.15067
52808,3355840.85265
52809,4166368.38532
52810,3912829.69189
52811,4200748.37629
52812,4465193.12521
52813,4391632.24772
52814,4114483.86254
52815,4391632.24772
52816,4465193.12521
52817,5238280.34556
52818,4357252.25675
52819,4185404.63781
52820,4357252.25675
52821,4149746.62591
52822,4344548.6205
52823,4378928.61147
52824,4465193.12521
52825,4465193.12521
52826,4039835.46317
52827,4111843.76031
52828,3484816.9182
52829,4764817.44597
52830,4430813.13424
52831,4465193.12521
52832,4149746.62591
52833,4391632.24772
52834,3571081.43195
52835,5130339.47709
52836,3409285.74643
52837,4052082.2752
52838,4465193.12521
52839,4465193.12521
52840,3679022.30041
52841,4391632.24772
52842,4172726.77991
52843,4391632.24772
52844,3558377.7957
52845,3958862.75448
52846,5238280.34556
52847,4755721.68521
52848,4465193.12521
52849,3293933.04677
52850,4391632.24772
52851,4278029.72955
52852,4764817.44597
52853,3940851.28827
52854,4465193.12521
52855,4465193.12521
52856,4357252.25675
52857,3877566.92852
52858,3940851.28827
52859,4391632.24772
52860,3519196.90917
52861,3345564.3349
52862,4160023.14367
52863,4309572.01715
52864,4201631.14868
52865,3848951.59174
52866,4113396.34067
52867,3355840.85265
52868,4045127.26823
52869,4200748.37629
52870,4200748.37629
52871,4465193.12521
52872,3154680.46347
52873,4200748.37629
52874,4039835.46317
52875,4824286.72315
52876,4275192.02618
52877,5118166.81087
52878,4357252.25675
52879,4465193.12521
52880,4368780.66605
52881,4269017.44873
52882,4115366.63494
52883,4039835.46317
52884,4200748.37629
52885,3293933.04677
52886,4166115.15067
52887,4391632.24772
52888,4973835.59663
52889,4149746.62591
52890,4039835.46317
52891,4039835.46317
52892,4113396.34067
52893,4309572.01715
52894,4205733.08899
52895,4166115.15067
52896,4010747.27726
52897,4465193.12521
52898,4305367.73397
52899,4391632.24772
52900,4430813.13424
52901,3218401.875
52902,4465193.12521
52903,4958491.85816
52904,4120610.02421
52905,4465193.12521
52906,4172726.77991
52907,4269017.44873
52908,4465193.12521
52909,4465193.12521
52910,4357252.25675
52911,4579042.59639
52912,4391632.24772
52913,4391632.24772
52914,4391632.24772
52915,3615737.94067
52916,4309572.01715
52917,4077463.76934
52918,3345564.3349
52919,4305367.73397
52920,3924482.76351
52921,3345564.3349
52922,4205296.03719
52923,4391632.24772
52924,4391632.24772
52925,4039835.46317
52926,4378928.61147
52927,4344548.6205
52928,4391632.24772
52929,4309572.01715
52930,4269017.44873
52931,4195456.57123
52932,4465193.12521
52933,4391632.24772
52934,3345564.3349
52935,4045127.26823
52936,3558377.7957
52937,4030940.8145
52938,4254050.56548
52939,4115366.63494
52940,4166368.38532
52941,4236011.13966
52942,4465193.12521
52943,4465193.12521
52944,4465193.12521
52945,3189060.45444
52946,3218401.875
52947,3345564.3349
52948,4305367.73397
52949,4344548.6205
52950,4201631.14868
52951,3154680.46347
52952,4016819.51183
52953,3799594.46264
52954,3282279.97515
52955,4465193.12521
52956,3924482.76351
52957,4200748.37629
52958,4236011.13966
52959,4465193.12521
52960,4682160.80771
52961,4166368.38532
52962,4201631.14868
52963,3380197.56052
52964,4195456.57123
52965,3189060.45444
52966,4309572.01715
52967,4289558.13885
52968,4142011.67745
52969,4391632.24772
52970,4039835.46317
52971,4086462.26617
52972,4167804.09401
52973,4465193.12521
52974,4573933.57454
52975,4010747.27726
52976,4465193.12521
52977,4236011.13966
52978,3495093.43596
52979,4200748.37629
52980,5089983.36362
52981,3912829.69189
52982,4731825.66568
52983,4166368.38532
52984,4236011.13966
52985,4465193.12521
52986,4378928.61147
52987,4208955.27481
52988,4236011.13966
52989,4357252.25675
52990,4391632.24772
52991,4465193.12521
52992,4465193.12521
52993,4328347.88797
52994,5164719.46806
52995,4236011.13966
52996,4939455.60566
52997,3484816.9182
52998,4270987.743
52999,3629148.73697
53000,4115366.63494
53001,4166368.38532
53002,4275192.02618
53003,4275192.02618
53004,4465193.12521
53005,3975231.27924
53006,4465193.12521
53007,3558377.7957
53008,4113396.34067
53009,3230648.68703
53010,4293967.897
53011,4595896.29397
53012,4052082.2752
53013,4391632.24772
53014,4465193.12521
53015,4465193.12521
53016,4465193.12521
53017,4068450.79995
53018,4255178.14788
53019,4207703.38326
53020,4142011.67745
53021,4039835.46317
53022,4137464.01654
53023,5238280.34556
53024,3682682.14257
53025,4052082.2752
53026,4201631.14868
53027,4378928.61147
53028,4391632.24772
53029,4973835.59663
53030,4391632.24772
53031,3800315.38417
53032,4357252.25675
53033,4201631.14868
53034,4465193.12521
53035,4430813.13424
53036,4391632.24772
53037,4309572.01715
53038,4391632.24772
53039,4378928.61147
53040,4045127.26823
53041,3558377.7957
53042,4236011.13966
53043,4045127.26823
53044,4391632.24772
53045,4201631.14868
53046,3558377.7957
53047,4309572.01715
53048,4465193.12521
53049,4039835.46317
53050,5238280.34556
53051,4038952.69078
53052,4309572.01715
53053,3883331.58272
53054,4344548.6205
53055,3909073.58736
53056,4309572.01715
53057,4131735.1597
53058,4102830.79092
53059,4115366.63494
53060,4391632.24772
53061,3976114.05164
53062,4115366.63494
53063,4114483.86254
53064,4188927.51244
53065,4050111.98093
53066,4309572.01715
53067,3848951.59174
53068,4958491.85816
53069,3422784.45001
53070,4430813.13424
53071,4074215.45414
53072,4195456.57123
53073,4465193.12521
53074,4305367.73397
53075,3345564.3349
53076,4131735.1597
53077,4049674.92913
53078,4357252.25675
53079,3482846.62393
53080,4357252.25675
53081,4465193.12521
53082,4378928.61147
53083,4465193.12521
53084,3355840.85265
53085,4236011.13966
53086,4039835.46317
53087,4039835.46317
53088,4275192.02618
53089,4207703.38326
53090,4378928.61147
53091,4465193.12521
53092,4281264.26075
53093,3155117.51526
53094,4205296.03719
53095,4239676.02817
53096,5130339.47709
53097,3482846.62393
53098,4270987.743
53099,4430813.13424
53100,4465193.12521
53101,4391632.24772
53102,4309572.01715
53103,4939455.60566
53104,4200748.37629
53105,4200748.37629
53106,4430813.13424
53107,4010747.27726
53108,4113396.34067
53109,3790870.52525
53110,5164719.46806
53111,4270987.743
53112,4114483.86254
53113,3848951.59174
53114,4391632.24772
53115,4465193.12521
53116,3617659.81916
53117,4074215.45414
53118,5238280.34556
53119,3861198.40377
53120,4417729.52979
53121,4200748.37629
53122,4223307.50341
53123,4050111.98093
53124,3947462.91751
53125,3390220.84362
53126,4465193.12521
53127,3211807.37854
53128,4236011.13966
53129,4166368.38532
53130,4236011.13966
53131,4378928.61147
53132,4010747.27726
53133,4149746.62591
53134,4911803.12844
53135,4465193.12521
53136,5118166.81087
53137,4430813.13424
53138,4378928.61147
53139,4166368.38532
53140,4195456.57123
53141,4080103.87157
53142,4391632.24772
53143,4004572.6998
53144,4045127.26823
53145,4039835.46317
53146,4160023.14367
53147,4295219.78855
53148,4131735.1597
53149,4430813.13424
53150,4973835.59663
53151,3484816.9182
53152,3940851.28827
53153,3975231.27924
53154,4357252.25675
53155,5238280.34556
53156,4430813.13424
53157,4303397.4397
53158,4188927.51244
53159,4236011.13966
53160,4391632.24772
53161,4465193.12521
53162,4305367.73397
53163,4045127.26823
53164,4430813.13424
53165,4200748.37629
53166,5238280.34556
53167,4430813.13424
53168,3409285.74643
53169,4553379.51744
53170,3282279.97515
53171,4465193.12521
53172,4039835.46317
53173,4525125.95723
53174,4465193.12521
53175,4465193.12521
53176,3976114.05164
53177,4391632.24772
53178,4166368.38532
53179,4038952.69078
53180,3091396.10372
53181,3912829.69189
53182,3581357.9497
53183,4201631.14868
53184,4188927.51244
53185,3155117.51526
53186,4113396.34067
53187,4465193.12521
53188,4166368.38532
53189,3346001.38669
53190,4378928.61147
53191,3644642.30944
53192,4166368.38532
53193,4315644.25173
53194,5164719.46806
53195,4200748.37629
53196,3820047.22297
53197,3940851.28827
53198,4755721.68521
53199,3571081.43195
53200,4348047.35834
53201,3091396.10372
53202,5082659.2375
53203,4200748.37629
53204,4074215.45414
53205,3287483.2684
53206,3355840.85265
53207,3218401.875
53208,3293933.04677
53209,4309572.01715
53210,4391632.24772
53211,4409671.67354
53212,4018071.40338
53213,4004572.6998
53214,4065291.10312
53215,4080103.87157
53216,4223307.50341
53217,4391632.24772
53218,4281264.26075
53219,4200748.37629
53220,4166368.38532
53221,4344548.6205
53222,4344548.6205
53223,4207703.38326
53224,4344548.6205
53225,4315644.25173
53226,4236011.13966
53227,4113396.34067
53228,4275192.02618
53229,4275192.02618
53230,2789595.48413
53231,4391632.24772
53232,4229836.56221
53233,3908542.61734
53234,4465193.12521
53235,3484816.9182
